sale_id,customer_id,product_id,sale_date,quantity,sales_amount,discount,profit
457,49617892,587420,2025-02-17,4,1429.68,3.49,178.81
458,36737539,799688,2025-10-08,4,1238.48,22.06,109.5
459,52048413,734789,2025-04-25,2,791.64,120.57,131.35
460,10541231,131937,2025-01-21,3,863.43,122.32,96.31
461,66135710,903336,2025-02-07,5,2759.4,407.11,202.66
462,1200365,33797,2025-04-09,3,2664.36,275.26,270.21
463,8395610,196719,2025-09-15,4,870.0,44.92,68.98
464,57102800,56589,2025-02-02,3,1553.31,249.2,125.5
465,6959437,837480,2025-01-07,3,652.2,61.04,76.7
466,80286283,953175,2025-01-22,1,225.21,42.43,15.92
467,4543215,513199,2025-09-18,3,1266.69,209.19,111.79
468,59930550,552883,2025-08-24,4,3552.64,217.52,334.5
469,46146390,378230,2025-12-18,4,665.68,55.24,64.17
470,40277444,432617,2025-09-23,4,3452.72,519.32,533.24
471,79630614,991434,2025-05-16,4,950.48,179.84,108.93
472,35402531,578097,2025-08-27,1,267.61,11.21,30.67
473,78394303,256783,2025-05-20,4,3626.16,628.5,488.49
474,1816969,397973,2025-06-20,4,2914.92,52.39,477.81
475,58929595,500633,2025-12-07,4,618.0,34.24,81.6
476,69749541,373536,2025-12-13,2,988.34,137.04,107.7
477,72889295,669378,2025-09-24,3,636.42,115.5,70.02
478,9097480,107548,2025-03-16,5,4458.0,256.24,398.52
479,19375332,667163,2025-07-29,4,1764.8,105.98,309.13
480,93924203,880510,2025-02-02,3,2854.29,561.79,399.03
481,76327561,171602,2025-09-28,4,3533.76,457.78,393.18
482,6390687,897083,2025-02-01,3,2918.07,65.59,408.52
483,38613642,990993,2025-05-12,3,791.1,97.93,94.74
484,3002538,487931,2025-11-03,3,2127.24,417.18,169.13
485,3483295,555121,2025-05-15,3,1064.73,0.48,152.64
486,37227953,11422,2025-09-09,3,381.48,14.88,67.68
487,48268435,194682,2025-08-05,5,4561.45,699.56,594.08
488,39957741,136533,2025-05-20,5,4131.05,767.33,405.7
489,22800586,196719,2025-03-27,1,217.5,33.74,34.13
490,12769552,820973,2025-01-29,3,343.56,7.72,29.58
491,42723554,692985,2025-05-24,2,394.78,44.9,64.57
492,40192266,183929,2025-11-29,4,2954.96,54.3,506.29
493,74195536,444361,2025-12-15,5,4113.15,581.46,327.76
494,59909004,871592,2025-06-12,1,870.29,12.76,78.0
495,31371112,56589,2025-12-06,3,1553.31,114.67,261.38
496,31026200,131136,2025-09-01,1,37.8,5.94,4.79
497,88520326,771228,2025-08-25,4,332.72,52.43,46.49
498,60835946,771228,2025-03-05,4,332.72,61.43,42.4
499,58873572,799952,2025-01-04,2,1845.28,243.59,197.49
500,52048413,378230,2025-08-20,5,832.1,110.99,89.43
501,31569754,154179,2025-01-28,3,1748.61,62.92,208.19
502,46025543,818990,2025-06-06,2,327.1,37.95,54.73
503,41146001,222892,2025-03-31,1,869.22,61.81,83.0
504,69242672,883013,2025-07-31,5,4949.4,230.79,859.15
505,188838,767398,2025-07-20,5,110.7,1.39,13.99
506,11143197,440875,2025-07-20,4,1100.12,159.64,95.44
507,47275378,274207,2025-03-20,1,328.51,63.64,27.07
508,13441874,324809,2025-09-22,5,3040.0,265.59,285.51
509,39042103,951463,2025-11-06,2,1574.8,219.74,256.01
510,41647393,798639,2025-07-16,4,845.0,46.56,138.47
511,13197985,298985,2025-05-11,3,551.28,23.54,99.6
512,15631726,317242,2025-03-02,1,198.15,9.32,19.71
513,75467328,455755,2025-08-31,5,220.45,41.66,32.52
514,78412820,734789,2025-08-15,3,1187.46,120.93,145.2
515,7076456,461804,2025-03-28,5,1553.45,32.37,221.41
516,18889370,449106,2025-12-11,1,48.55,1.77,3.99
517,1719710,851978,2025-11-21,4,2862.88,418.06,387.13
518,57474553,124290,2025-01-18,4,158.6,12.53,27.92
519,91448742,9436,2025-12-08,1,88.43,14.22,13.12
520,91408854,542300,2025-05-09,3,766.05,118.98,84.25
521,31981068,455755,2025-03-03,5,220.45,29.01,36.68
522,96149069,659290,2025-06-08,5,1596.7,18.8,128.89
523,41439103,659290,2025-11-16,3,958.02,44.23,165.04
524,61020,760684,2025-10-09,2,143.2,12.49,15.49
525,20517871,272170,2025-07-26,1,140.8,10.43,17.56
526,7687234,969851,2025-04-29,5,1703.3,298.78,245.64
527,89051578,721521,2025-10-21,5,2086.95,185.46,355.1
528,86479284,487065,2025-05-19,3,1124.04,19.4,204.84
529,12574626,537274,2025-11-05,3,2108.13,313.05,208.67
530,67383024,222892,2025-12-01,3,2607.66,73.04,202.84
531,82804543,930284,2025-11-09,4,757.88,19.11,70.74
532,1491857,107548,2025-10-22,1,891.6,150.33,121.24
533,19400174,945635,2025-09-18,4,3115.6,18.13,382.6
534,3399251,542300,2025-12-14,2,510.7,28.07,88.49
535,54139038,256051,2025-06-12,2,801.84,140.97,108.51
536,39876773,585299,2025-02-10,1,799.46,155.78,94.99
537,90753712,478531,2025-04-21,5,4127.3,206.68,570.3
538,48158494,337168,2025-07-15,1,545.49,38.17,87.07
539,48150243,961614,2025-12-26,2,454.44,22.92,54.42
540,92306841,492958,2025-11-24,2,168.4,23.1,18.99
541,14944819,6405,2025-04-01,1,236.51,21.04,30.66
542,12397668,721521,2025-11-24,4,1669.56,221.6,126.62
543,81174361,183929,2025-03-09,4,2954.96,309.11,447.63
544,71688530,487931,2025-01-06,4,2836.32,148.04,364.27
545,62828341,112390,2025-07-24,4,3511.92,698.29,422.13
546,21697638,661577,2025-04-01,4,2883.8,35.54,530.53
547,79960955,949818,2025-12-16,1,483.05,77.28,37.48
548,29562072,398340,2025-04-16,3,1955.79,220.14,268.27
549,28394354,952124,2025-07-26,2,254.16,49.35,17.05
550,61851054,880510,2025-09-01,2,1902.86,1.87,167.92
551,52678787,397973,2025-11-11,5,3643.65,178.73,380.43
552,17749347,706112,2025-03-29,3,1436.37,193.48,187.82
553,62194279,298985,2025-05-26,3,551.28,69.62,84.51
554,23348269,760684,2025-05-30,4,286.4,6.96,38.1
555,26303194,365132,2025-07-18,3,688.14,120.2,106.99
556,87450286,481843,2025-08-10,2,595.36,97.48,85.25
557,53640286,329351,2025-08-02,3,932.61,169.02,127.75
558,48228547,194682,2025-01-07,2,1824.58,243.6,217.74
559,67340606,328457,2025-09-13,4,3434.28,474.8,257.65
560,18940384,863930,2025-11-05,2,485.14,34.27,50.15
561,98246574,123983,2025-12-18,2,1571.34,262.02,123.02
562,88532418,883013,2025-10-02,3,2969.64,206.59,391.81
563,86294036,183929,2025-03-16,2,1477.48,48.66,268.7
564,72366758,897083,2025-12-08,5,4863.45,254.63,671.79
565,12338529,324809,2025-08-31,4,2432.0,360.57,332.96
566,3875480,587645,2025-11-12,5,4009.05,383.56,291.65
567,52032226,760684,2025-04-06,1,71.6,2.59,12.32
568,25706121,606256,2025-10-10,1,369.28,22.43,36.15
569,27746432,837480,2025-05-24,1,217.4,39.43,32.96
570,57896058,473929,2025-05-10,4,1760.76,58.7,293.3
571,29653387,604184,2025-11-03,1,397.55,4.42,49.52
572,98225598,124290,2025-06-30,5,198.25,29.69,16.46
573,93699264,760684,2025-08-05,4,286.4,43.47,30.37
574,34580200,679321,2025-03-11,2,1476.92,20.79,160.82
575,54680459,927651,2025-11-12,3,1280.16,165.3,173.12
576,98896871,890232,2025-12-25,5,2160.0,14.74,234.72
577,27604184,500633,2025-09-20,2,309.0,61.67,32.49
578,17106161,329351,2025-01-09,5,1554.35,110.64,279.44
579,91312072,470449,2025-04-10,1,827.77,47.34,134.15
580,30823988,606256,2025-07-14,2,738.56,86.05,107.85
581,18791381,891833,2025-07-08,3,1479.57,106.84,214.62
582,59909004,492958,2025-02-11,4,336.8,27.86,40.59
583,77086074,317242,2025-10-05,4,792.6,145.18,55.01
584,54057428,385113,2025-10-22,1,816.38,149.96,62.74
585,24153726,883013,2025-11-15,3,2969.64,368.91,351.95
586,95858939,306177,2025-11-28,3,2307.72,17.67,350.04
587,25977417,131136,2025-05-22,5,189.0,0.59,29.85
588,33280073,942001,2025-01-03,1,671.55,104.04,45.72
589,10663246,131748,2025-11-04,3,244.05,14.9,20.57
590,38244021,131937,2025-08-03,2,575.62,13.27,56.82
591,85340038,673058,2025-08-08,3,2297.28,389.92,299.72
592,56352626,455083,2025-10-21,4,3836.04,397.69,505.55
593,8881320,658389,2025-03-02,2,305.1,48.77,48.17
594,79478655,382511,2025-05-30,1,702.54,7.82,118.88
595,9981089,784827,2025-12-01,5,1371.25,263.95,158.34
596,63624332,525531,2025-10-29,2,1662.2,25.5,249.5
597,75137446,516376,2025-04-10,1,877.43,44.44,110.98
598,38613642,219598,2025-12-27,1,367.08,72.49,31.17
599,41181125,385113,2025-06-06,5,4081.9,457.92,663.9
600,64940409,196719,2025-07-04,4,870.0,45.43,88.19
601,38615653,764014,2025-08-23,3,1836.12,33.79,285.82
602,13415362,39154,2025-12-10,4,3787.44,254.68,542.07
603,20625627,672059,2025-11-24,5,3363.65,39.04,580.44
604,46629917,373536,2025-09-26,1,494.17,79.2,43.13
605,60371334,487931,2025-05-10,2,1418.16,165.19,217.21
606,30065862,257719,2025-09-02,4,1126.92,174.93,177.76
607,63292875,112390,2025-10-02,3,2633.94,330.86,423.56
608,20469626,697683,2025-03-30,3,371.22,11.05,50.55
609,56457995,712003,2025-09-26,4,2686.72,231.9,477.99
610,22931642,14145,2025-03-19,1,630.84,126.07,63.04
611,23081177,154179,2025-04-11,3,1748.61,176.26,271.46
612,88553721,144124,2025-12-25,3,488.01,61.18,67.97
613,31978160,112390,2025-01-08,2,1755.96,168.98,154.24
614,55552600,144124,2025-04-30,2,325.34,53.65,51.85
615,61516967,951463,2025-04-19,3,2362.2,416.19,388.99
616,84377964,317242,2025-04-27,2,396.3,37.53,40.55
617,6959437,305754,2025-02-25,2,1959.98,2.35,356.72
618,25977417,897083,2025-04-07,5,4863.45,378.02,830.7
619,38875754,349294,2025-10-03,4,3739.0,301.27,461.33
620,28428852,196719,2025-12-12,4,870.0,47.0,140.08
621,8967266,256051,2025-06-14,2,801.84,149.92,120.38
622,76212152,704868,2025-03-18,5,967.3,76.76,139.6
623,99424244,644847,2025-10-22,1,622.81,39.66,108.44
624,86487478,647462,2025-10-17,1,326.42,28.23,35.12
625,98211325,621677,2025-10-18,3,953.4,91.58,142.48
626,40643232,542300,2025-06-01,4,1021.4,143.01,161.71
627,35554129,300159,2025-03-14,2,88.7,5.98,10.64
628,69761993,566052,2025-06-02,2,174.6,31.72,22.29
629,79257353,890623,2025-05-07,2,709.04,37.27,100.98
630,48002829,378676,2025-09-13,1,881.42,32.63,79.05
631,69339331,993331,2025-06-22,5,512.2,34.49,48.69
632,73392739,903336,2025-12-08,5,2759.4,237.85,205.61
633,59890331,228286,2025-06-05,5,895.4,51.32,80.54
634,8205155,890232,2025-03-01,4,1728.0,135.56,134.77
635,81541985,613942,2025-06-16,3,1635.0,272.18,172.74
636,24000329,274207,2025-02-27,5,1642.55,45.67,217.52
637,97144544,891833,2025-12-31,5,2465.95,94.41,199.51
638,12769552,833557,2025-08-08,1,422.87,54.45,41.22
639,26912171,256051,2025-09-25,2,801.84,0.71,128.55
640,84986716,516376,2025-09-17,1,877.43,61.71,138.88
641,16436359,721521,2025-09-11,3,1252.17,143.46,129.0
642,47926198,700048,2025-05-22,2,282.56,19.15,45.62
643,97507853,600767,2025-06-28,1,722.42,140.69,81.06
644,14272050,903336,2025-01-11,4,2207.52,223.8,326.49
645,16780752,891833,2025-10-02,5,2465.95,6.86,254.34
646,40323385,961614,2025-05-12,4,908.88,10.24,162.91
647,81088747,382511,2025-04-21,4,2810.16,208.37,333.82
648,87889031,890232,2025-02-10,1,432.0,17.35,50.89
649,9048817,615545,2025-10-18,3,1344.48,170.59,172.22
650,40015980,661577,2025-10-29,2,1441.9,83.58,161.34
651,56195475,712307,2025-04-22,3,794.67,50.53,96.92
652,13939675,481843,2025-09-16,3,893.04,36.63,92.06
653,87444738,707935,2025-04-16,1,820.9,26.58,133.01
654,1624115,256051,2025-07-11,3,1202.76,210.1,123.15
655,6186471,863930,2025-10-11,1,242.57,42.18,40.06
656,53636086,337168,2025-11-04,4,2181.96,278.27,159.83
657,52409516,690565,2025-03-19,3,2853.81,330.86,433.3
658,83298567,799952,2025-09-15,2,1845.28,347.12,263.29
659,81102955,500633,2025-10-14,4,618.0,17.09,88.57
660,16617201,891833,2025-07-24,2,986.38,87.14,153.96
661,84986716,63769,2025-03-05,4,3512.28,434.73,284.71
662,23434261,256051,2025-12-02,4,1603.68,23.48,221.18
663,90856813,901144,2025-08-29,1,340.36,22.5,57.68
664,56572297,91670,2025-10-16,2,878.48,74.26,129.01
665,60591625,876139,2025-04-28,5,2078.75,176.15,182.86
666,13130974,94225,2025-10-04,4,308.44,12.33,37.48
667,84850688,385113,2025-08-08,4,3265.52,585.36,317.94
668,15484407,890232,2025-01-03,4,1728.0,181.44,125.0
669,81382213,354409,2025-07-17,5,1625.4,9.29,311.31
670,93563435,684939,2025-03-06,1,727.95,34.25,80.18
671,81337068,336847,2025-03-05,4,3747.92,532.06,342.0
672,55472026,883013,2025-12-30,1,989.88,31.97,112.85
673,72366758,739534,2025-01-26,1,994.56,58.19,137.63
674,80315623,925482,2025-01-07,5,2375.2,406.85,343.08
675,95971469,284460,2025-09-14,4,2023.8,355.29,227.91
676,4869199,712003,2025-11-20,2,1343.36,247.47,186.03
677,54799731,871592,2025-07-27,3,2610.87,26.26,270.52
678,83023956,679321,2025-01-04,4,2953.84,352.13,357.87
679,3872421,300159,2025-10-02,5,221.75,2.56,43.26
680,45729563,131937,2025-10-29,2,575.62,4.64,108.64
681,24821281,709916,2025-10-24,1,33.76,3.35,4.38
682,77921718,120532,2025-03-22,4,2790.12,62.33,400.03
683,53974737,951463,2025-12-22,4,3149.6,369.33,464.56
684,19091057,284460,2025-06-11,5,2529.75,270.06,217.38
685,79169760,697683,2025-06-21,2,247.48,37.59,35.69
686,90621147,853932,2025-11-19,1,941.19,61.65,119.35
687,50650215,365133,2025-05-04,5,4577.25,24.08,752.6
688,18954314,144124,2025-09-26,2,325.34,39.69,44.0
689,52393801,491314,2025-09-27,5,4867.2,440.47,525.68
690,10706516,942001,2025-04-13,4,2686.2,251.65,199.47
691,1589656,990993,2025-04-03,2,527.4,89.82,58.83
692,89886179,196719,2025-01-05,2,435.0,13.74,40.18
693,85340038,818522,2025-01-03,1,96.09,14.26,14.24
694,8395343,500633,2025-07-23,5,772.5,25.83,109.26
695,69276352,306177,2025-08-14,3,2307.72,404.04,198.06
696,22851478,807452,2025-02-17,5,720.95,107.48,109.89
697,88223261,397973,2025-12-15,3,2186.19,360.61,362.99
698,64940409,753354,2025-05-27,5,2117.8,89.51,164.44
699,64940409,183929,2025-08-05,2,1477.48,25.47,248.0
700,25795941,243235,2025-01-14,4,436.12,13.29,80.33
701,52913011,897083,2025-06-22,3,2918.07,248.56,285.56
702,15661674,378230,2025-12-14,4,665.68,105.3,99.5
703,41146001,540618,2025-05-10,3,951.15,170.91,63.27
704,14940427,848226,2025-09-17,5,1047.95,130.06,83.07
705,4378755,799952,2025-09-12,5,4613.2,552.89,748.69
706,32006907,196719,2025-08-21,3,652.5,88.65,63.37
707,23434261,747801,2025-09-01,4,1111.04,68.7,113.31
708,66308810,365132,2025-09-02,4,917.52,4.9,137.95
709,52409516,784827,2025-11-23,5,1371.25,96.78,142.53
710,63661771,287070,2025-04-29,3,1329.51,62.18,194.68
711,15043066,525531,2025-01-30,1,831.1,56.89,113.15
712,9246851,952168,2025-03-29,3,710.85,9.7,103.99
713,9551011,681063,2025-02-11,1,321.28,23.33,44.67
714,21779155,990993,2025-12-10,4,1054.8,50.54,96.42
715,71902700,120532,2025-08-15,2,1395.06,94.7,182.93
716,72942753,561860,2025-01-16,5,4373.9,7.17,378.43
717,1108176,60619,2025-05-26,1,726.41,144.09,116.04
718,68692574,274207,2025-09-28,3,985.53,170.38,68.12
719,54730270,137909,2025-09-12,4,3457.2,490.84,382.36
720,88045094,82484,2025-12-03,1,914.88,63.15,103.42
721,70363568,398340,2025-09-11,1,651.93,93.08,92.56
722,50554007,455755,2025-08-23,3,132.27,2.01,21.35
723,29324437,587420,2025-08-28,4,1429.68,194.56,220.62
724,6617417,611575,2025-06-10,5,2410.3,453.96,347.52
725,20625627,644847,2025-03-16,5,3114.05,58.6,498.08
726,42989999,378287,2025-05-20,3,998.52,170.36,121.94
727,90621147,561860,2025-06-15,5,4373.9,233.1,352.07
728,1152215,942001,2025-04-15,1,671.55,26.83,96.82
729,17521263,891833,2025-11-23,1,493.19,60.94,39.58
730,90666073,949818,2025-11-01,3,1449.15,0.89,126.3
731,86487478,473929,2025-06-03,2,880.38,42.61,85.52
732,50484778,154179,2025-08-26,2,1165.74,209.75,83.77
733,34713143,33955,2025-09-23,1,186.08,32.19,13.8
734,894128,124290,2025-03-03,1,39.65,5.02,3.9
735,15417130,890232,2025-02-27,3,1296.0,258.08,138.22
736,820740,888807,2025-01-05,3,691.74,124.86,63.11
737,41073776,890232,2025-05-28,4,1728.0,235.71,214.96
738,41640262,51036,2025-01-14,1,931.61,126.36,93.9
739,30900441,171602,2025-02-16,4,3533.76,511.37,470.24
740,89874335,592784,2025-10-02,4,1121.4,94.2,90.07
741,5751638,611575,2025-02-06,1,482.06,70.34,56.12
742,16780752,41853,2025-04-02,3,2731.32,321.55,476.69
743,16379942,880510,2025-09-18,4,3805.72,97.39,518.64
744,31537100,133542,2025-09-12,4,273.96,40.48,31.46
745,69863493,187399,2025-07-31,1,53.49,1.96,4.28
746,84641682,961614,2025-01-30,4,908.88,73.99,108.05
747,77086539,684939,2025-05-12,2,1455.9,210.79,206.17
748,18394558,897083,2025-06-15,3,2918.07,100.42,532.16
749,90919603,33955,2025-05-16,5,930.4,180.78,103.07
750,88517890,298985,2025-05-23,1,183.76,11.16,30.1
751,88520326,962054,2025-01-03,4,67.44,2.94,6.68
752,20209237,137909,2025-09-20,1,864.3,21.73,89.36
753,8881320,154179,2025-07-02,1,582.87,102.84,51.09
754,88434834,798639,2025-04-22,2,422.5,15.4,50.55
755,95856869,432617,2025-07-30,1,863.18,12.26,168.34
756,98540377,67197,2025-09-03,1,552.2,9.74,66.68
757,8361353,894539,2025-07-24,1,445.48,16.99,72.34
758,30468930,762527,2025-05-24,3,2070.24,207.76,280.78
759,84119685,952168,2025-09-16,3,710.85,11.09,110.67
760,40800762,654623,2025-03-06,5,2110.7,379.11,295.71
761,91024604,585299,2025-01-17,2,1598.92,71.4,275.31
762,5901440,623234,2025-11-29,3,989.37,192.56,116.15
763,40419593,925482,2025-03-11,2,950.08,4.87,187.56
764,34156884,757274,2025-11-11,1,98.32,12.86,7.82
765,88866835,136533,2025-11-11,4,3304.84,27.74,563.59
766,58513300,228286,2025-10-10,2,358.16,19.58,65.69
767,26752630,432617,2025-05-17,1,863.18,151.26,100.56
768,91614690,433521,2025-11-11,1,321.33,21.16,30.14
769,97419742,385113,2025-11-23,4,3265.52,370.98,353.98
770,82025691,739534,2025-11-15,1,994.56,40.27,168.89
771,23126356,305754,2025-04-16,1,979.99,41.43,157.63
772,58644651,14145,2025-07-07,5,3154.2,535.45,332.56
773,68857118,880510,2025-07-19,3,2854.29,328.68,495.99
774,5386246,425341,2025-06-24,5,2431.4,422.4,358.99
775,6291143,124290,2025-06-26,2,79.3,7.9,6.06
776,80286283,361361,2025-10-23,4,3304.84,509.67,226.7
777,48647253,818522,2025-12-09,5,480.45,36.74,71.83
778,95595403,621677,2025-02-08,5,1589.0,128.92,236.38
779,84257716,112390,2025-11-11,2,1755.96,283.58,162.42
780,12402437,592784,2025-12-17,2,560.7,14.9,64.71
781,26432512,41853,2025-07-19,5,4552.2,269.32,669.37
782,1589656,91670,2025-10-01,2,878.48,79.39,83.07
783,53605257,600767,2025-10-08,1,722.42,64.64,83.66
784,33472376,473929,2025-07-14,2,880.38,71.95,67.22
785,10418604,871592,2025-03-07,4,3481.16,128.64,351.82
786,79960955,6405,2025-07-06,1,236.51,42.22,38.72
787,80499378,592784,2025-06-07,5,1401.75,167.05,142.41
788,68164013,692985,2025-01-09,2,394.78,42.66,46.96
789,25430839,647462,2025-06-20,4,1305.68,10.08,133.55
790,79944855,398340,2025-10-16,2,1303.86,194.96,164.89
791,13189939,256783,2025-04-22,1,906.54,58.02,76.84
792,1342184,833557,2025-05-04,1,422.87,7.07,51.96
793,50899600,888807,2025-10-23,2,461.16,11.16,83.91
794,6856445,378287,2025-02-20,2,665.68,116.64,62.39
795,93938425,654297,2025-09-15,2,26.5,3.29,3.34
796,19080489,555121,2025-02-20,5,1774.55,95.12,238.0
797,69219122,621677,2025-08-01,3,953.4,94.81,92.96
798,30900441,449106,2025-08-21,4,194.2,11.83,15.92
799,44174426,990993,2025-03-30,2,527.4,102.15,51.26
800,66932104,587645,2025-06-20,2,1603.62,147.26,221.47
801,44426129,820541,2025-12-26,4,2304.88,17.85,347.82
802,68985290,123983,2025-11-11,2,1571.34,120.18,125.84
803,54797119,913428,2025-09-29,3,1176.66,172.43,103.18
804,1855421,327290,2025-01-19,4,3449.12,57.67,634.04
805,36142455,490939,2025-02-07,2,160.5,19.33,18.69
806,25915909,14145,2025-07-17,4,2523.36,2.34,213.46
807,12778027,171602,2025-07-07,2,1766.88,257.54,232.52
808,88684966,444361,2025-04-18,4,3290.52,68.44,507.38
809,83267752,557908,2025-12-26,4,3769.48,290.76,408.46
810,99729547,327290,2025-08-18,5,4311.4,752.1,356.52
811,65895091,136533,2025-03-10,1,826.21,142.77,112.62
812,76987910,679865,2025-09-28,5,1739.55,15.37,188.44
813,33671354,871592,2025-09-22,4,3481.16,643.54,510.47
814,26592009,992178,2025-07-26,5,3162.15,8.82,486.31
815,58893807,721521,2025-05-01,1,417.39,67.19,47.63
816,83262890,490939,2025-12-07,3,240.75,8.16,30.51
817,52337289,945635,2025-08-31,3,2336.7,195.51,393.74
818,61568565,133542,2025-05-10,4,273.96,20.25,39.9
819,9650263,194682,2025-06-17,5,4561.45,145.97,612.19
820,94453274,455083,2025-07-11,1,959.01,102.33,147.42
821,38420886,930284,2025-01-20,2,378.94,40.44,27.09
822,34073080,461804,2025-01-19,4,1242.76,105.03,159.53
823,71276926,256051,2025-06-11,4,1603.68,204.59,276.24
824,63184222,114414,2025-01-21,1,832.06,6.58,158.7
825,47926198,462526,2025-08-01,1,449.97,7.06,87.64
826,56480776,952124,2025-05-22,1,127.08,21.79,16.83
827,15484407,897083,2025-03-23,3,2918.07,200.02,335.49
828,49117070,444361,2025-02-17,5,4113.15,291.03,537.93
829,65134271,812607,2025-01-22,2,833.3,122.08,75.05
830,73098723,871592,2025-03-30,3,2610.87,47.93,289.6
831,18259715,993331,2025-04-13,4,409.76,7.36,32.46
832,67729191,883013,2025-04-20,5,4949.4,278.22,828.1
833,28289030,89084,2025-12-02,5,2994.15,348.99,332.25
834,3483295,33797,2025-07-19,1,888.12,70.13,127.65
835,4789829,67197,2025-05-06,1,552.2,33.92,72.43
836,64197854,298985,2025-04-18,4,735.04,58.23,65.6
837,94078407,36412,2025-10-18,5,1988.4,294.66,320.84
838,31622158,33797,2025-07-12,1,888.12,139.46,135.76
839,99406165,440875,2025-05-06,4,1100.12,68.29,140.81
840,13441874,880510,2025-12-16,5,4757.15,504.96,509.16
841,10830043,970529,2025-07-14,2,1654.88,225.87,232.67
842,29584848,726958,2025-09-19,2,1774.96,286.4,196.72
843,5386246,9436,2025-10-20,5,442.15,1.63,41.99
844,69416782,131937,2025-07-20,4,1151.24,201.27,189.02
845,49617892,41853,2025-03-17,4,3641.76,501.16,592.69
846,17287733,137909,2025-10-18,4,3457.2,379.56,551.56
847,75913572,690565,2025-10-07,1,951.27,29.9,162.5
848,4458329,876139,2025-09-30,2,831.5,83.61,105.53
849,12507907,839170,2025-12-09,5,2408.15,212.11,177.54
850,71755645,798639,2025-06-12,4,845.0,88.58,100.07
851,18465047,799688,2025-06-16,5,1548.1,59.76,136.0
852,83660688,455755,2025-12-07,1,44.09,0.84,7.84
853,77903462,56589,2025-04-04,4,2071.08,40.66,311.84
854,5369136,760828,2025-05-16,4,2253.8,145.6,238.78
855,65963876,820973,2025-04-06,4,458.08,42.97,40.53
