sale_id,product_id,sale_date,quantity,sales_amount,discount,profit
541,217,2025-04-23,5,1061.41,22.45,204.59
542,138,2025-05-11,4,3514.83,671.81,472.34
543,182,2025-04-29,1,1919.17,140.87,356.02
544,7,2025-10-10,4,4997.09,137.09,809.94
545,17,2025-05-22,4,1998.28,270.72,208.03
546,200,2025-09-10,4,3579.95,623.68,734.5
547,195,2025-11-17,4,4311.18,565.17,750.05
548,204,2025-08-28,4,3895.08,325.78,634
549,115,2025-06-03,4,4174.44,341.8,491.34
550,43,2025-07-16,2,3600.22,435.81,447.34
551,171,2025-12-19,3,2773.7,450.44,238.76
552,45,2025-03-19,3,2401.02,426.52,393.06
553,147,2025-12-19,1,4004.33,768.38,599.6
554,256,2025-08-21,5,136.59,19.11,12.42
555,268,2025-03-10,1,1481.78,22.15,156.88
556,137,2025-09-15,3,3029.07,586.88,417.72
557,21,2025-07-02,2,3130.53,75.14,737.57
558,98,2025-09-15,2,1206.25,139.79,186.69
559,109,2025-07-24,2,835.46,27.83,185.78
560,221,2025-08-04,3,1146.32,206.68,180.6
561,198,2025-12-04,3,3055.4,135.54,534.49
562,260,2025-10-30,2,4348.96,140.16,493.23
563,50,2025-03-29,2,1770.01,209.1,314.52
564,35,2025-02-21,4,4539.41,288.51,738.6
565,125,2025-09-08,1,2220.25,198.34,204.07
566,149,2025-08-01,5,3103.71,391.59,563.37
567,210,2025-03-26,4,3087.65,348.43,576.65
568,226,2025-04-12,5,4911.81,138.48,790.92
569,237,2025-01-11,2,4937.6,239.55,475.57
570,244,2025-03-07,3,3397.95,203.8,523.82
571,137,2025-04-28,1,2216.42,167.37,315.88
572,40,2025-10-17,2,2144.77,90.76,435.73
573,6,2025-03-31,4,4319.25,559.5,536.38
574,101,2025-11-28,5,3971.2,518.13,476.69
575,133,2025-11-26,1,160.87,11.16,22.93
576,194,2025-11-01,1,3047.42,364.98,332.19
577,230,2025-03-27,4,3438.37,139.67,357.33
578,55,2025-12-21,2,1228.4,102.71,273.46
579,235,2025-11-22,2,559.6,68.82,61.1
580,26,2025-01-31,3,866.98,123.15,155.55
581,100,2025-01-28,5,3979.07,146.07,415
582,125,2025-11-03,5,3507.81,254.27,624.09
583,163,2025-09-07,4,3732.43,223.22,302.74
584,80,2025-10-03,4,1748.18,169.2,144.03
585,121,2025-08-20,4,1960.09,310.4,324.8
586,196,2025-09-11,5,2504.35,437.87,237.63
587,120,2025-01-06,1,3358.91,647.31,662.77
588,92,2025-11-30,3,2005.62,222.08,183.66
589,159,2025-05-23,3,1527.65,261.27,266.49
590,174,2025-04-10,2,3539.68,105.31,298.86
591,210,2025-01-25,4,103.52,11.48,14.89
592,118,2025-06-23,3,1425.2,24.86,140.95
593,151,2025-04-23,2,4045,797.7,586.37
594,108,2025-02-04,1,2256.66,345.69,224.53
595,248,2025-01-12,4,4663.4,118.19,914.7
596,82,2025-11-21,2,804.73,40.16,167.72
597,268,2025-04-14,1,1240.12,201.71,91.16
598,112,2025-01-08,1,3225.96,312.22,281.78
599,124,2025-01-30,3,3101.69,503.45,254.09
600,70,2025-03-28,2,881.37,118.65,176.1
601,153,2025-12-27,1,4224.38,749.86,406.42
602,76,2025-08-01,3,3157.72,623.82,320.5
603,35,2025-09-26,1,4823.65,890.49,573.86
604,258,2025-05-13,5,2752.42,440.71,443.29
605,142,2025-08-11,1,2286.68,441.89,302.41
606,4,2025-11-18,1,1295.06,70.22,295.72
607,2,2025-12-04,2,501.56,62.38,92.72
608,65,2025-07-07,5,659.17,1.63,122.99
609,101,2025-07-23,2,3405.37,290.62,373.29
610,57,2025-06-15,3,4958.7,647.12,1012.4
611,144,2025-12-24,5,3774.42,590.93,652.57
612,123,2025-01-30,1,1473.96,291.77,162.46
613,73,2025-09-16,5,2123.85,344.61,432.86
614,251,2025-08-22,2,4716.92,380.18,523.62
615,32,2025-06-04,2,1296.64,195.76,219.95
616,111,2025-06-23,3,2502.72,329.8,322.57
617,4,2025-10-24,3,956.8,90.85,113.11
618,102,2025-07-03,4,4066.2,417.29,854.36
619,209,2025-09-18,2,254.44,26.38,38.2
620,209,2025-10-26,2,88.68,1.19,21.56
621,40,2025-09-29,4,398.13,69.69,58.06
622,77,2025-08-14,4,2841.51,494.09,271.77
623,193,2025-12-14,3,2866.87,442.05,540.56
624,175,2025-04-18,2,3320.96,260.63,745.7
625,230,2025-11-06,3,610.47,109.55,41.11
626,88,2025-12-13,2,173.42,28.54,26.09
627,241,2025-06-16,5,3552.61,515.64,370.46
628,69,2025-12-02,5,2923.5,132.16,455.77
629,23,2025-01-08,1,1286.16,108.17,219.72
630,238,2025-03-06,1,2291.8,169.44,442.63
631,113,2025-11-16,2,4334.18,172.53,368.12
632,25,2025-05-28,4,98.05,6.8,9.62
633,199,2025-11-04,3,4042.68,416.06,724.45
634,54,2025-09-14,4,4040.05,621.4,281.36
635,244,2025-01-27,4,546.46,55.52,110.06
636,151,2025-09-03,2,4150.9,538.26,433.93
637,89,2025-05-31,1,431.76,59.71,65.77
638,23,2025-03-19,1,2325.73,364.08,363.63
639,44,2025-05-13,1,4875.94,719.91,553.72
640,163,2025-07-31,3,2617.87,379.95,339.65
641,141,2025-08-17,5,4530.11,144.95,627.9
642,48,2025-07-18,4,2582.75,275.65,365.9
643,208,2025-05-27,3,3518.33,653.18,614.32
644,176,2025-10-27,4,3027.33,586.29,324.38
645,236,2025-07-28,2,4922.57,508.3,813.12
646,153,2025-11-04,5,2149.21,92.49,317.46
647,122,2025-02-07,1,288.71,9.9,38.99
648,210,2025-08-14,5,2030.41,333.17,334.16
649,219,2025-05-09,4,4154.5,306.13,498.42
650,205,2025-10-09,3,3404.66,387.27,319.4
651,227,2025-10-08,5,4401.93,351.86,817.04
652,90,2025-02-10,2,1632.15,175.49,345.26
653,132,2025-03-16,4,4527.31,834.97,392.41
654,224,2025-01-08,4,4147.72,591.38,503.4
655,243,2025-04-05,5,4228.3,670.1,543.18
656,110,2025-12-18,4,4060.98,537.53,327.04
657,26,2025-01-23,3,1149.63,90.39,166.09
658,57,2025-09-11,3,451.02,31.92,43.25
659,150,2025-03-17,2,2193.73,335.69,234.01
660,19,2025-11-28,4,1471.45,193.42,231.98
661,105,2025-12-31,3,2209.83,143.68,203.6
662,126,2025-08-20,3,4526.86,366.88,613.11
663,83,2025-10-28,1,812.37,133.22,104.9
664,176,2025-03-04,1,1477.26,36.52,145.16
665,247,2025-05-22,1,4512.46,115.81,461.02
666,9,2025-11-25,2,3633.29,343.21,317.35
667,6,2025-07-10,3,592.84,108.64,75.13
668,83,2025-12-31,1,1322.38,228.42,186.4
669,85,2025-10-14,2,4641.02,329.5,461.6
670,251,2025-06-15,5,2661.71,352.97,280.43
671,78,2025-03-27,2,3241.28,124.49,701.86
672,77,2025-02-12,1,2926.75,441.67,458.22
673,207,2025-07-13,2,4416.43,392.32,350.83
674,121,2025-10-29,2,4844.02,384.37,669.84
675,208,2025-04-29,3,378.75,42.87,56.22
676,33,2025-09-01,5,3300.68,195.07,395.58
677,171,2025-01-06,1,652.19,94.46,104.73
678,169,2025-07-30,4,1280.85,198.11,268.83
679,261,2025-03-27,3,4803.86,730.64,909.4
680,1,2025-12-07,2,2178.76,125.9,210.56
681,210,2025-07-10,3,453.7,83.23,58.87
682,1,2025-08-09,1,892.33,47.33,72.56
683,144,2025-11-14,1,3569.27,113.03,588.09
684,196,2025-01-12,5,965.47,39.53,113.68
685,5,2025-03-04,4,1256.47,49.94,98.13
686,156,2025-04-08,3,4219.97,407.01,520.61
687,4,2025-04-02,1,1143.54,172.97,182.11
688,7,2025-09-22,3,680.89,0.44,63.97
689,214,2025-06-19,3,4815.35,803.58,620.17
690,81,2025-07-22,1,4060.72,198.76,816.73
691,199,2025-10-03,1,998.9,13.94,229.23
692,156,2025-01-20,4,752.11,15.82,162.86
693,103,2025-07-11,5,3751.43,40.16,563.04
694,58,2025-02-18,2,1278.01,254.35,214.95
695,180,2025-01-11,4,1843.15,319.72,157.58
696,10,2025-08-30,1,4396.24,758.53,870.4
697,251,2025-07-31,2,2120.25,205.46,302.92
698,192,2025-07-09,3,4888.77,221.66,520.49
699,160,2025-02-12,1,3025.77,10.44,497.72
700,126,2025-06-01,3,379.26,48.48,77.27
701,226,2025-05-18,1,3366.61,0.91,395.75
702,71,2025-08-08,1,2117.43,218.93,171.25
703,8,2025-11-21,2,4133.14,444.34,797.96
704,127,2025-09-11,3,3105.49,462.9,584.54
705,148,2025-02-24,2,309.15,23.63,30.46
706,5,2025-10-14,3,2436.97,42.8,195.62
707,24,2025-11-28,1,4094.46,704.02,292.97
708,17,2025-09-24,4,2623.45,160.63,199.83
709,220,2025-02-13,3,1287.93,254.33,143.57
710,201,2025-01-16,1,1116.82,69.21,134.7
711,59,2025-07-03,3,2010.48,247.02,164.96
712,179,2025-07-14,1,699.5,103.33,134
713,15,2025-11-18,3,2220.31,417.11,443.59
714,107,2025-03-10,1,3150.12,11.49,278.61
715,115,2025-01-08,3,3122.22,274.15,231.05
716,5,2025-08-29,3,1363.78,134.19,145.67
717,15,2025-07-11,3,4535.33,756.03,629.07
718,127,2025-09-11,2,437.58,28.82,59.73
719,156,2025-12-01,2,2450.48,395.49,216.41
720,243,2025-06-25,5,2325.21,63.06,401.7
721,251,2025-08-04,1,4990.4,817.39,745.68
722,145,2025-10-31,2,948.74,128.63,101.19
723,196,2025-02-22,5,4633.38,392.37,795.03
724,184,2025-06-10,5,149.05,22.68,16.1
725,157,2025-08-03,2,817.91,120.17,115.06
726,255,2025-04-16,2,2454.59,426.58,262.85
727,120,2025-04-21,2,1165.6,20.01,173.83
728,102,2025-02-27,1,4683.72,37.51,679.87
729,260,2025-11-12,4,612.56,17.3,51.44
730,266,2025-03-12,3,2828.03,472.18,224.23
731,221,2025-08-11,2,2408.41,327.84,236.89
732,117,2025-01-03,5,548.65,11.03,106.6
733,246,2025-08-03,3,2396.65,356.73,314.3
734,93,2025-01-01,4,4785.45,33.88,422.27
735,87,2025-03-25,2,4435.74,197.56,926.5
736,106,2025-02-13,4,4359.47,518.36,554.83
737,123,2025-12-19,2,235.03,0.89,28.85
738,241,2025-11-07,5,1837.93,253.29,379.7
739,155,2025-03-21,3,4809.52,884.07,526.14
740,19,2025-08-07,1,3374.99,254.25,668.64
741,3,2025-11-27,3,2347.13,276.74,420.56
742,216,2025-11-07,5,2497.34,3.71,279.03
743,197,2025-08-24,3,3605.15,101.32,833.03
744,223,2025-11-20,2,1914.49,46.25,461.82
745,268,2025-01-18,3,2800.17,117.83,622.31
746,169,2025-11-25,5,985.74,72,223.07
747,256,2025-08-03,3,1592.1,310.85,160.16
748,10,2025-03-06,2,3557.16,296.7,711.24
749,245,2025-11-06,2,4038.82,345.17,904.32
750,34,2025-03-03,2,4008.38,157.86,528.53
751,182,2025-09-21,2,3308.63,425.69,308.8
752,214,2025-03-21,1,1295.8,185.38,154.76
753,170,2025-06-04,2,140.6,12.29,23.97
754,212,2025-12-03,1,2548.03,362.56,501.93
755,194,2025-08-09,5,571.06,86.96,102.07
756,260,2025-08-22,3,158.15,0.95,33.7
757,161,2025-01-17,2,2048.41,9.08,431.11
758,43,2025-06-02,2,2920.59,390.52,583
759,125,2025-05-06,3,2423.87,53.38,392.61
760,135,2025-07-14,4,3301.94,65.2,598.44
761,112,2025-05-22,1,345.45,50.73,63.69
762,20,2025-06-24,5,731.66,83.02,128.1
763,39,2025-09-17,1,2066.9,35.47,252.42
764,156,2025-06-22,1,1403.35,164.4,147.83
765,96,2025-06-07,3,1318.66,133.2,261.65
766,154,2025-11-23,3,4703.17,171.49,789.26
767,37,2025-12-08,1,4676.91,219.08,1076.98
768,153,2025-02-03,3,2396.53,64.06,201.65
769,151,2025-06-10,3,1211.5,107.56,152.51
770,45,2025-09-09,5,2865.58,520.09,367.52
771,131,2025-09-27,4,2481.85,43.62,601.75
772,58,2025-03-06,5,4523.16,277.65,349.56
773,102,2025-02-09,2,1318.46,44.87,102.72
774,164,2025-07-20,4,1252.75,160.36,116.72
775,95,2025-05-11,1,3253.82,597.14,264.81
776,240,2025-09-16,2,1487.97,27.15,265.73
777,70,2025-10-16,1,3007.14,249.14,497.39
778,262,2025-08-03,1,2139.01,353.42,252.87
779,95,2025-12-16,2,1511.68,267.09,190.19
780,18,2025-03-20,1,2131.48,54.66,509.91
781,62,2025-11-28,4,2308.38,76.41,211
782,126,2025-02-19,3,1772.15,268.86,241.4
783,191,2025-12-22,2,4730.26,515.4,732
784,198,2025-01-20,5,4294.45,852.11,501.94
785,246,2025-11-22,1,330.3,47.29,34.49
786,157,2025-04-15,2,897.28,40.49,135.15
787,222,2025-03-29,2,112.02,2.12,10.43
788,120,2025-01-27,2,2659.42,354.89,219.37
789,258,2025-01-03,1,2915.08,252.25,335.42
790,16,2025-04-06,4,3883.5,155.67,436.66
791,50,2025-10-08,5,1214.02,72.86,206.56
792,206,2025-12-17,5,4667.48,325.4,498.37
793,179,2025-11-01,4,1911.7,335.98,222.44
794,85,2025-04-04,1,532.08,92.52,72.82
795,53,2025-07-31,1,1588.04,120.48,310.76
796,53,2025-01-25,3,1655.73,262.03,320.91
797,261,2025-08-03,2,2727.57,388.21,303.2
798,52,2025-08-31,1,4579.01,465.11,973.61
799,184,2025-05-24,1,224.58,2.05,49.1
800,213,2025-04-13,5,1619.2,299.98,215.47
801,198,2025-05-02,2,3153.48,263.27,674.64
802,13,2025-05-09,3,3029.27,130.95,505.8
803,123,2025-01-16,3,1111.95,181.06,158.69
804,208,2025-08-12,4,4516.62,180.03,630.24
805,28,2025-02-24,2,1868.26,348.43,252.87
806,84,2025-12-05,2,2283.71,293.72,311.31
807,254,2025-06-29,1,4214.61,341.38,390.11
808,154,2025-02-13,2,4387.88,274.41,410.8
809,187,2025-11-28,4,4130.63,467.13,369.79
810,232,2025-06-26,3,531.37,102.9,50.82
811,135,2025-01-24,3,1486.91,118.72,263.95
812,26,2025-02-02,4,2047.21,266.44,334.84
813,138,2025-03-11,4,399.65,26.92,39.28
814,205,2025-03-03,1,1829.9,109.69,419
815,193,2025-09-29,1,2116.51,115.41,298.03
816,121,2025-10-14,5,4912.61,345.34,971.53
817,58,2025-04-24,2,3260.53,473.92,566.11
818,42,2025-09-24,4,3205.07,33.32,298.72
819,88,2025-12-19,2,2028.07,63.91,372.83
820,203,2025-09-16,2,199.33,1.22,23.42
821,219,2025-09-17,4,4472.46,272.23,910.04
822,211,2025-09-10,5,2963.52,393.99,229.32
823,85,2025-05-28,5,4575.98,691.01,513.84
824,186,2025-01-06,3,4054.63,350.67,339.35
825,145,2025-06-28,1,2870.43,49.94,542.77
826,246,2025-02-04,1,1060.93,180.23,154.66
827,110,2025-10-11,1,4157.98,492.08,868.07
828,268,2025-03-01,1,2818.89,528.98,332.8
829,51,2025-01-04,5,4194.97,756.56,668.35
830,199,2025-02-15,4,770.6,147.59,75.93
831,136,2025-08-10,4,4386.16,812.08,534.2
832,115,2025-12-29,1,3242.1,530.93,610.59
833,20,2025-09-09,1,1934.77,70.71,296.71
834,198,2025-05-03,3,2286.8,386.63,437.3
835,231,2025-09-20,5,1703.69,74.78,173.45
836,157,2025-03-23,3,1977.91,346.87,155.89
837,42,2025-05-12,1,4359.54,417.51,324.99
838,208,2025-08-29,2,823.46,71.77,153.35
839,135,2025-06-29,2,3411.55,437.46,299.59
840,49,2025-01-17,1,1212.26,89.75,249.7
841,203,2025-10-24,1,1112.48,86.22,100.61
842,185,2025-12-02,4,1060.5,73.19,182.26
843,98,2025-04-03,4,577.33,21.92,79.38
844,173,2025-12-09,2,3243.18,434.42,349.42
845,117,2025-11-27,2,2000.54,253.47,162.64
846,11,2025-09-05,3,2124.22,280.37,272.98
847,20,2025-02-28,5,987.41,83.37,164.25
848,243,2025-02-04,4,870.54,164.99,68.86
849,73,2025-08-01,5,2217.7,89.42,418.34
850,259,2025-05-31,3,4137.18,749.56,788.62
851,184,2025-04-07,4,2125.86,140.35,292.17
852,51,2025-08-16,4,1935.61,8.19,382.35
853,145,2025-06-30,4,4383.15,421.49,509.18
854,252,2025-06-25,4,3037.85,125.95,307.35
855,83,2025-10-01,5,4069.59,630.46,626.44
856,62,2025-02-13,2,401.54,52.73,51.9
857,208,2025-10-10,3,1675.72,205.12,119.37
858,160,2025-07-22,1,1436.63,256.57,136.04
859,131,2025-05-26,4,2521.85,370.46,208.23
860,101,2025-08-14,2,1336.27,213,118.56
861,84,2025-10-21,2,3856.24,355.18,870.02
862,259,2025-03-07,5,4920.62,869.06,768.42
863,204,2025-04-17,2,4744.12,456.77,770.23
864,68,2025-01-28,1,2030.63,57.44,241.86
865,162,2025-12-31,5,934.34,9.99,213.61
866,243,2025-08-05,3,3155.45,339.31,442.73
867,13,2025-03-03,4,2150.02,109.91,252
868,222,2025-11-03,1,4347.97,770.09,347.61
869,41,2025-05-01,3,1390.9,225.88,288.05
870,95,2025-10-11,5,1579.46,87.34,233.82
871,130,2025-12-21,4,4465.28,42.82,756.65
872,88,2025-11-20,4,4967.23,830.71,449.39
873,40,2025-04-20,1,1548.16,4.03,198.99
874,184,2025-06-29,4,368.09,28.89,72.42
875,225,2025-10-02,5,981.5,53.1,202.71
876,9,2025-04-16,5,782.96,111.13,131.36
877,4,2025-01-14,4,1678.44,283.26,174.81
878,218,2025-09-24,1,183.91,27.46,13.87
879,83,2025-05-31,5,2235.54,345.98,187.17
880,45,2025-07-18,2,406.37,18.13,83.78
881,177,2025-01-04,3,2280.46,333.2,392.75
882,195,2025-07-05,2,581.34,4.54,103.65
883,148,2025-12-29,3,4579.14,359.21,733.6
884,93,2025-11-03,4,3311.34,40.14,557.73
885,184,2025-01-01,4,4249.21,213.33,784.82
886,94,2025-02-08,4,3981.87,377.69,840.14
887,95,2025-05-21,4,4647.48,63.12,512.44
888,43,2025-05-05,3,1993.38,179.61,363.53
889,98,2025-11-24,1,3402.01,413.6,267.81
890,17,2025-11-09,2,96.5,13.14,15.77
891,260,2025-05-16,5,2854.32,277.11,339.81
892,179,2025-12-10,1,2375.86,334.91,499.69
893,226,2025-02-12,4,2329.24,186.69,338.25
894,158,2025-07-09,1,1549.45,233.33,136.86
895,71,2025-05-07,3,618.31,55.43,133.82
896,250,2025-06-23,3,3940.1,672.38,495.34
897,180,2025-04-24,3,1467.2,277.56,202.46
898,122,2025-10-05,4,2072.9,85.62,316.1
899,44,2025-12-10,4,4102.69,163.05,809.97
900,212,2025-08-13,5,4390.38,805.8,686.87
901,235,2025-06-18,1,4767.53,359.73,485.54
902,149,2025-10-03,1,4918.27,905.31,723.47
903,251,2025-07-17,4,4606.33,895.05,585.97
904,66,2025-04-28,4,264.21,21.74,42.26
905,191,2025-06-13,2,724.18,108.5,152.35
906,47,2025-09-25,1,1854.47,354.22,261.73
907,117,2025-10-28,4,1451.15,256.02,129.09
908,30,2025-04-10,3,2392.67,46.45,205.31
909,57,2025-11-22,4,180.81,2.06,14.53
910,61,2025-01-17,1,849.88,54.48,83.94
911,76,2025-10-31,4,3944.55,637.83,754.19
912,7,2025-07-27,2,4686.7,674.65,933.29
913,223,2025-12-23,1,4563.51,427.11,362.11
914,55,2025-02-14,5,960.46,158.1,158.2
915,55,2025-06-12,1,2452.5,309.47,185.62
916,81,2025-04-21,3,4599.05,5.27,882.33
917,46,2025-05-23,5,4331.15,139.81,982.11
918,49,2025-05-17,5,2441.97,193.63,341.75
919,134,2025-06-14,2,4052.84,673.28,508.27
920,91,2025-09-25,3,4155.3,505.64,637
921,116,2025-05-01,4,431.96,69.47,79.11
922,237,2025-09-13,2,1394.45,249.5,138.29
923,264,2025-11-22,3,2462.86,335.89,292.99
924,66,2025-03-01,2,466.26,76.27,49.58
925,219,2025-03-08,2,3539.7,415.42,596.5
926,181,2025-10-20,3,437.64,0.72,42.15
927,39,2025-11-04,4,1289.51,31.52,180.03
928,187,2025-12-25,3,4706.89,478.82,856.48
929,153,2025-11-04,2,475.1,80.83,75.95
930,139,2025-06-15,4,1042.36,122.05,87.44
931,57,2025-02-28,3,251.74,19.21,58.06
932,7,2025-11-15,1,1097.38,55.65,255.66
933,142,2025-06-19,4,2109.1,274.76,454.26
934,153,2025-08-15,3,565.01,47.54,62.58
935,173,2025-01-19,1,2785.17,193.07,355.59
936,128,2025-06-25,5,2436.96,186.02,278.04
937,10,2025-09-05,1,3477.78,261.34,756.18
938,90,2025-07-07,5,3374.52,55.48,695.11
939,136,2025-01-15,4,4728.33,682.46,558.57
940,106,2025-10-21,2,3967.63,713.57,540.34
941,5,2025-03-02,4,3826.76,254.25,702.16
942,220,2025-06-23,5,3481.7,460.89,627.82
943,181,2025-12-28,2,4179.31,435.7,876.09
944,41,2025-06-17,5,3290.66,136.9,377.33
945,82,2025-02-12,2,3431.32,494.88,555.07
946,208,2025-08-09,3,4164.04,103.25,490.34
947,145,2025-01-08,4,1002.82,95.53,184.95
948,199,2025-06-24,2,4331.46,734.06,289.08
949,1,2025-07-05,4,2579.93,4.37,509.94
950,243,2025-05-14,3,541.87,62.65,83.51
951,150,2025-07-21,2,1974.07,211.22,332.8
952,117,2025-02-07,3,2663.37,322.15,309.24
953,10,2025-01-12,1,3781.07,565.87,259.17
954,147,2025-01-15,5,1045.62,165.37,78.57
955,156,2025-06-24,4,1432.08,243.93,211.76
956,83,2025-08-11,2,1216.62,188.22,119.84
957,3,2025-07-09,4,591.33,103.34,119.83
958,154,2025-02-23,2,2939.06,457.55,506.24
959,223,2025-06-16,3,3549.29,680.11,282.23
960,128,2025-02-09,2,2295.97,425.92,184.21
961,247,2025-04-05,3,3454.56,356.1,384.06
962,182,2025-06-18,4,4621.3,533.05,655.78
963,210,2025-07-10,4,2191.17,283.14,278.57
964,238,2025-04-25,2,4282.41,59.81,874.05
965,265,2025-12-22,5,4655.87,428.01,386.87
966,54,2025-06-10,1,2057.51,409.89,399.07
967,245,2025-02-27,3,3879.54,334.27,317.21
968,212,2025-07-15,3,4836.08,934,962.78
969,231,2025-07-10,3,2277.36,155.87,315.61
970,143,2025-12-29,1,4788.24,554.92,944.61
971,196,2025-11-06,1,1136.51,13.61,240.5
972,161,2025-10-19,5,3239.53,629.15,548.03
973,48,2025-05-02,2,2362.28,186.6,480.58
974,178,2025-12-15,4,2796.07,74.78,671.07
975,14,2025-08-01,5,2189.26,243.6,391.1
976,192,2025-09-22,4,1729.98,203.54,264.39
977,193,2025-05-25,5,1985.69,79.78,462.26
978,154,2025-05-12,1,1839.7,107.15,254.8
979,205,2025-06-30,3,1701.37,275.31,311.01
980,228,2025-10-08,2,3848.19,498.91,734.88
981,234,2025-11-22,5,720.5,9.62,105.62
982,144,2025-08-31,2,964.6,179.29,139.66
983,176,2025-05-30,2,2159.79,74.61,182.81
984,144,2025-06-04,4,2405.44,349.5,343.26
985,174,2025-07-05,3,789.55,60.83,142.33
986,162,2025-09-13,4,3796.83,186.95,718.2
987,262,2025-04-19,3,1580.65,163.65,214.62
988,237,2025-08-03,2,4122.14,763.22,440.61
989,109,2025-05-09,2,1060.38,119.83,160.26
990,26,2025-03-25,1,2636.83,151.23,431.77
991,181,2025-02-19,2,4353.37,287.14,443.44
992,108,2025-01-25,5,1657.63,52.39,282.76
993,246,2025-11-29,3,4476.91,864.66,544.73
994,69,2025-06-29,3,4660.9,164.51,473.89
995,250,2025-12-11,5,1403.95,127.7,222.49
996,39,2025-04-26,5,4852.43,940.54,535.81
997,110,2025-08-31,1,740.54,121.48,56.76
998,187,2025-11-23,2,1964.81,177.87,433.34
999,181,2025-02-06,1,4673.02,576.52,448.72
1000,53,2025-07-28,5,2015.47,281.37,272.09
1001,86,2025-12-19,1,4324.84,466.31,520.5
1002,144,2025-05-13,2,4651.43,744.81,492.03
1003,251,2025-07-19,1,580.11,96.17,72.54
1004,263,2025-06-02,2,4820.85,841.65,938.22
1005,150,2025-09-05,1,1304.82,98.04,238.73
1006,205,2025-10-31,4,529.6,45.61,67.49
1007,25,2025-10-05,3,1377.41,100.8,161.98
1008,16,2025-10-27,2,3169,490.95,391.59
1009,245,2025-09-30,1,3788.5,548.84,401.63
1010,209,2025-05-26,4,3490.83,359.15,599.77
1011,260,2025-04-02,1,4286.43,44.23,428.13
1012,142,2025-12-27,4,4037.9,263.45,682.43
1013,174,2025-05-06,3,2689.72,299.04,557.33
1014,214,2025-10-16,1,4742.22,682.49,763.66
1015,27,2025-01-31,4,3722.37,573.21,724.93
1016,201,2025-07-20,1,2738.34,367.09,245.65
1017,135,2025-03-07,1,3514.6,680.25,319.1
1018,95,2025-12-26,4,2620.21,85.7,323.6
1019,256,2025-09-27,5,2697.68,347.93,486.25
1020,53,2025-03-04,2,3621.33,343.19,653.62
1021,196,2025-03-27,3,3916.62,436.89,518.76
1022,13,2025-08-01,5,437.27,70.23,55.36
1023,41,2025-12-14,1,173.35,10.44,29.99
1024,28,2025-10-05,1,3307.26,595.74,584.38
1025,179,2025-01-08,5,3838.36,419.82,727.42
1026,253,2025-12-08,1,911.63,41.33,76.79
1027,224,2025-01-08,1,451.89,86.57,33.85
1028,127,2025-05-23,5,1350.62,203.02,240.93
1029,164,2025-11-12,3,4177.3,695.29,814.65
1030,50,2025-02-13,3,2932.18,185.97,552.5
1031,11,2025-07-24,5,2843.35,231.81,353.83
1032,237,2025-04-26,5,2677.47,417,418.67
1033,120,2025-07-24,1,2726.76,118.07,589.72
1034,106,2025-06-20,1,2666.82,260.86,503.3
1035,84,2025-06-25,1,2221.53,360.92,383.87
1036,217,2025-08-15,1,1302.07,180,183.11
1037,208,2025-04-20,2,3975.06,468.53,774.1
1038,156,2025-10-18,4,1827.63,320.29,310.71
1039,229,2025-10-10,3,933.15,23.6,190.27
1040,180,2025-09-03,4,2249.42,391.53,196.42
1041,159,2025-06-24,2,3837.89,208.49,451.97
1042,150,2025-10-29,5,3747.75,78.2,463.31
1043,169,2025-02-11,1,3288.45,145.69,265.19
1044,31,2025-04-28,5,4657.51,609.52,928.17
1045,132,2025-07-01,4,298,38.52,33.44
1046,255,2025-11-04,2,3950.52,473.77,793.15
1047,225,2025-03-19,1,608.17,58.7,109.16
1048,74,2025-02-12,5,2803.02,249.52,442.63
1049,226,2025-05-20,1,2533.59,496.85,459.81
1050,102,2025-05-28,5,233.97,34.62,29.6
1051,196,2025-10-27,3,2265.05,295.39,374.98
1052,157,2025-12-14,5,4994.16,331.15,852.35
1053,236,2025-08-06,4,2695.11,262.42,581.91
1054,41,2025-12-09,5,3815.7,127.12,747.8
1055,75,2025-07-06,4,4427.6,317.11,711.07
1056,224,2025-06-28,1,374.78,50.24,68.32
1057,173,2025-12-05,1,1748.93,332.38,276.53
1058,165,2025-06-11,2,4456.31,162.11,603.83
1059,55,2025-03-09,2,3536.47,93.28,727.09
1060,149,2025-06-03,3,2927.57,47.69,708.93
1061,113,2025-01-27,2,3585.1,35.99,506.8
1062,265,2025-01-15,4,3004.6,38.97,353.25
1063,9,2025-02-13,3,4240.98,167.45,677.84
1064,79,2025-02-19,4,1963.4,265.37,276.32
1065,80,2025-07-22,1,2421.15,219.43,457.06
1066,164,2025-07-02,4,1777.05,39.44,154.51
1067,153,2025-08-03,2,2296,451.52,356.5
1068,197,2025-05-09,3,4600.01,204.45,485.32
1069,265,2025-01-31,5,1642.36,66.02,332.99
1070,209,2025-03-22,2,2807.5,429.99,437.17
1071,119,2025-12-19,2,3435.38,425.39,343.97
1072,251,2025-08-24,5,1596.28,215.9,257.97
1073,123,2025-08-20,1,4993.71,340.67,421.99
1074,14,2025-07-20,4,413.18,42.4,56.27
1075,261,2025-02-26,2,385.36,37.8,43.97
1076,5,2025-06-24,1,799.09,36.34,74.21
1077,30,2025-03-29,1,4597.13,650.29,921.98
1078,210,2025-04-11,4,4401.82,100.56,734.51
1079,181,2025-09-17,4,3537.28,63.65,851.71
